QuestionID,AnswerID,Answer Correct/Incorrect,TA Feedback,Student Response,Error Steps,Error Type,Syntax Correction,,Notes From Mich or Uzay,,Notes From Dev
F19_HW2_Q3_P1,48,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""pvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,131,0,,"[""(pvq)v(pv~q)"",""((pvq)v~q)vp)"",""(pv(qv~q)vp)"",""(pvT)vp)"",""Tvp"",""T""]","2,3",Syntax,"[""(pvq)v(pv~q)"",""((pvq)v~q)vp)"",""(pv(qv~q)vp)"",""(pvT)vp"",""Tvp"",""T""]",,,,
F19_HW2_Q3_P1,294,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""pv(qv~q)vp"",""pvTvp"",""Tvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,344,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""(pvT)"",""T""]",,,,,,,
F19_HW2_Q3_P1,127,0,Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pvT"",""T""]","0,1",Skipped Steps,,,,,
F19_HW2_Q3_P1,184,0,Incorrect proposition used. (3.1),"[""(pvq)v(pv~q)"",""(pvq)v(p)"",""(pvq)vp"",""Tvq"",""T""]","0,1",Other,,,,,"Make sure you restate the problem, forgot the ~q, Incorrect use of identity"
F19_HW2_Q3_P1,123,1,,"[""(pvq)v(pv~q)"",""pv(qv(pv~q))"",""pv((qvp)v~q)"",""pv((pvq)v~q)"",""pv(pv(qv~q))"",""(pvp)v(qv~q)"",""(p)v(qv~q)"",""(p)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,156,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""(pvT)"",""T""]",,,,,,,
F19_HW2_Q3_P1,212,0,Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pvT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,424,0,Invalid simplification w/ the distributive property; unknowingly used idempotent property. (3.1),"[""(pvq)v(pv~q)"",""(pvqvp)v(pvqv~q)"",""(pvq)v(pvT)"",""(pvq)vT"",""(pvT)v(qvT)"",""TvT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,238,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""pv(qv~q)vp"",""pv(T)vp"",""T""]",,,,,,,
F19_HW2_Q3_P1,281,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpv(qv~q)"",""pvpvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,269,0,Invalid simplification w/ the distributive property; unknowingly used idempotent property. (3.1),"[""(pvq)v(pv~q)"",""((pvq)vp)v((pvq)v~q)"",""(pv(pvq))v((pvq)v~q)"",""((pvp)vq)v(pv(qv~q))"",""(pvq)v(pvT)"",""(pvq)vT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,8,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,56,0,Invalid simplification w/ the distributive property; unknowingly used idempotent property. (3.1),"[""(pvq)v(pv~q)"",""((pvq)vp)v((pvq)v~q)"",""((pvp)vq)v(pv(qv~q))"",""(pvq)v(pvT)"",""(pvq)vT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,74,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,164,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,404,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,82,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,162,0,Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pvT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,412,0,Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pvT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,190,1,,"[""(pvq)v(pv~q)"",""pv(qvpv~q)"",""pv(qv~qvp)"",""pv(Tvp)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,40,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""pvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,109,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""qv~q=T"",""pvpvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,325,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""(qv~q)v(pvp)"",""Tv(pvp)"",""Tvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,137,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""pv(qv~q)vp"",""pvTvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,218,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,125,1,,"[""(pvq)v(pv~q)"",""pv((qvp)v~q)"",""pv((pvq)v~q)"",""pv(pv(qv~q))"",""pv(pvT)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,186,0,Used inference rules instead of propositional logic properties. (3.1),"[""(pvq)v(pv~q)"",""pvppvp"",""p"",""T""]","0,1",Syntax,,,,,
F19_HW2_Q3_P1,298,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,97,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,267,1,,"[""(pvq)v(pv~q)"",""(qvp)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,147,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,319,0,"Failed to explain that the bi-implication is a tautology if its two propositions are logically equivalent. (3.2)","[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvT"",""p""]","2,3",Other,,,,,
F19_HW2_Q3_P1,10,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,464,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,2,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,76,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""pvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,309,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,249,1,,"[""(pvq)v(pv~q)"",""((pvq)v~q)vp"",""(pvT)vp"",""TvP"",""T""]",,,,,,,
F19_HW2_Q3_P1,210,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,358,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""pv((qv~q)vp)"",""pv(Tvp)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,452,1,,"[""(pvq)v(pv~q)"",""pv(qvpv~q)"",""pv(qv~qvp)"",""pv(Tvp)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,70,0,Invalid simplification w/ the distributive property and invalid use of domination. (3.1),"[""(pvq)v(pv~q)"",""pv(qvq)"",""pvT"",""T""]","0,1",Distributive,,,,,Remember the negative
F19_HW2_Q3_P1,311,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,204,0,Invalid indempotence simplification. (3.1),"[""(pvq)v(pv~q)"",""(pvp)v(qvq)"",""TvT"",""T""]","1,2",Idempotence,,,,,
F19_HW2_Q3_P1,287,0,,"[""(pvq)v(pv~q)"",""(qvp)v(pv~q)"",""qv(pvp)vq"",""qv~qv(pvp)"",""Tv(pvp)"",""(Tvp)vp"",""Tvp"",""T""]",,Syntax,"[""(pvq)v(pv~q)"",""(qvp)v(pv~q)"",""qv(pvp)v~q"",""qv~qv(pvp)"",""Tv(pvp)"",""(Tvp)vp"",""Tvp"",""T""]",,,,
F19_HW2_Q3_P1,20,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,408,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""Tvpvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,226,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,313,0,Invalid simplification of the disjunction of not q and q as well as the disjunction of p and p. (3.1),"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""((pvq)v~q)vp"",""(pv(qv~q)vp"",""(pvq)vp"",""(pvp)vq"",""Tvq"",""T""]","2,3",Syntax,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""((pvq)v~q)vp"",""(pv(qv~q))vp"",""(pvq)vp"",""(pvp)vq"",""Tvq"",""T""]",,,,Mixed up Negation and Idempotence
F19_HW2_Q3_P1,366,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,12,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,198,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,242,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pv(T)"",""T""]",,,,,,,
F19_HW2_Q3_P1,332,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""qv~qvpvp"",""qv~qvp"",""Tvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,44,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvqv~q"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,0,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,247,1,,"[""(pvq)v(pv~q)"",""pvpv(qv~q)"",""pvpvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,246,1,,"[""(pvq)v(pv~q)"",""(qvp)v(pv~q)"",""(qv~q)v(pvp)"",""Tv(pvp)"",""Tvp"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,265,0,Unclear and Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""(pv(pv~q))v(qv(pv~q))"",""(pv~q)v((qvp)v(qv~q))"",""pv~qv((qvp)vT)"",""(pv~q)vT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,438,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,Remember to restate the question
F19_HW2_Q3_P1,16,0,Invalid indempotence simplification. (3.1) Invalid simplification from conjunction to disjunction. (3.2),"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""TvT"",""T""]","1,2",Idempotence,,,,,
F19_HW2_Q3_P1,300,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""pv(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,214,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,103,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,216,1,,"[""(pvq)v(pv~q)"",""(pvq)v(pv~q)"",""pv((qv~q)vp)"",""(pv(T)vp)"",""Tvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,194,0,Invalid simplification w/ the distributive property. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pv(T)"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,410,0,,"[""(pvq)^(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",0,Other,,,,,Question was written incorrectly
F19_HW2_Q3_P1,305,1,,"[""(pvq)v(pv~q)"",""pvqvpv~q"",""pvpvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,240,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvT)"",""T""]",,,,,,,
F19_HW2_Q3_P1,448,1,,"[""(pvq)v(pv~q)"",""(pvq)v(~qvp)"",""(pvp)v(~qvq)"",""pv(~qvq)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,105,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""(pvp)vT"",""T""]",,,,,,,
F19_HW2_Q3_P1,462,1,,"[""(pvq)v(pv~q)"",""pv(qv~q)vp"",""pvTvp"",""T""]",,,,,,,
F19_HW2_Q3_P1,384,0,Failed to explain/show simplification of the disjunction of p. (3.1),"[""(pvq)v(pv~q)"",""pv(qv~q)"",""pvT"",""T""]","0,1",Distributive,,,,,
F19_HW2_Q3_P1,24,1,,"[""(pvq)v(pv~q)"",""pvpvqv~q"",""pvqv~q"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,87,1,,"[""(pvq)v(pv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
F19_HW2_Q3_P1,458,1,,"[""(pvq)v(pv~q)"",""(pvqvpv~q)"",""(pvp)v(qv~q)"",""pvT"",""T""]",,,,,,,
